Switched-In;Switched-Out;CPU;PID;TID;Comm;Runtime;Time Out-In;Time Out-Out;Time In-In;Time In-Out
4675.219399673;4675.219572059;20;48165;48171;Compositor;172386;1124817;1297203;1192645;1365031
4675.221368195;4675.221467959;20;48165;48171;Compositor;99764;1796136;1895900;1968522;2068286
4675.221514350;4675.221625538;16;3902;3957;Chrome_IOThread;111188;7959122;8070310;8083938;8195126
4675.221646622;4675.221804231;18;3902;3902;chromium;157609;7902178;8059787;8078846;8236455
4675.222109279;4675.222132476;10;49604;49604;kworker/10:0;23197;343872898;343896095;343952154;343975351
4675.219581949;4675.222552259;11;48165;48165;chromium;2970310;6210474;9180784;12257728;15228038
4675.222615837;4675.222952590;20;48165;48171;Compositor;336753;1147878;1484631;1247642;1584395
4675.222808211;4675.223022398;11;48165;48165;chromium;214187;255952;470139;3226262;3440449
4675.223106525;4675.223160644;20;48165;48171;Compositor;54119;153935;208054;490688;544807
4675.222993650;4675.223206393;16;48165;48167;ThreadPoolForeg;212743;12028544;12241287;12056241;12268984
4675.223240547;4675.223573992;20;48165;48171;Compositor;333445;79903;413348;134022;467467
4675.223613019;4675.223705708;14;48165;48169;Chrome_ChildIOT;92689;4268678;4361367;4345945;4438634
4675.223747320;4675.223911444;17;4140;4230;Chrome_ChildIOT;164124;37892869;38056993;37983290;38147414
4675.223941909;4675.224027553;14;48165;48169;Chrome_ChildIOT;85644;236201;321845;328890;414534
4675.224015268;4675.224178177;11;48165;48165;chromium;162909;992870;1155779;1207057;1369966
4675.223894189;4675.224336726;8;4140;4140;chromium;442537;66756565;67199102;66922693;67365230
4675.224082296;4675.224338174;20;48165;48171;Compositor;255878;508304;764182;841749;1097627
4675.224300033;4675.224393026;17;4140;4230;Chrome_ChildIOT;92993;388589;481582;552713;645706
4675.224360222;4675.224434055;11;48165;48165;chromium;73833;182045;255878;344954;418787
4675.224763607;4675.224836198;14;48165;48169;Chrome_ChildIOT;72591;736054;808645;821698;894289
4675.224844766;4675.224884849;13;7180;7180;kitty;40083;50055270;50095353;50097151;50137234
4675.224891936;4675.224975138;20;48165;48171;Compositor;83202;553762;636964;809640;892842
4675.224431769;4675.225029184;12;4140;4232;VizCompositorTh;597415;5176750;5774165;5313582;5910997
4675.225064150;4675.225133758;14;48165;48169;Chrome_ChildIOT;69608;227952;297560;300543;370151
4675.225189621;4675.225276886;20;48165;48171;Compositor;87265;214483;301748;297685;384950
4675.225034498;4675.226134061;8;4140;4140;chromium;1099563;697772;1797335;1140309;2239872
4675.226134061;4675.226151129;8;40;40;migration/8;17068;1068467151;1068484219;1068507094;1068524162
4675.226169741;4675.226181881;13;48263;48263;kworker/u64:9;12140;35498914;35511054;35526762;35538902
4675.226122030;4675.226203475;12;4140;4232;VizCompositorTh;81445;1092846;1174291;1690261;1771706
4675.226254383;4675.226293710;8;4140;4140;chromium;39327;120322;159649;1219885;1259212
4675.226049350;4675.226355402;9;3959;3959;Xwayland;306052;74285960;74592012;74305731;74611783
4675.226351995;4675.226373282;8;4140;4140;chromium;21287;58285;79572;97612;118899
4675.226376106;4675.226393587;9;3959;3959;Xwayland;17481;20704;38185;326756;344237
4675.226391805;4675.226409326;8;4140;4140;chromium;17521;18523;36044;39810;57331
4675.226411182;4675.226428485;9;3959;3959;Xwayland;17303;17595;34898;35076;52379
4675.226427234;4675.226510777;8;4140;4140;chromium;83543;17908;101451;35429;118972
4675.226396267;4675.226547676;0;2376;2376;gnome-shell;151409;70006854;70158263;70208802;70360211
4675.228487217;4675.228507898;20;49599;49599;kworker/20:1;20681;74895877;74916558;74913938;74934619
4675.228728730;4675.228745008;13;48263;48263;kworker/u64:9;16278;2546849;2563127;2558989;2575267
4675.230344610;4675.230453891;2;4144;4150;Chrome_ChildIOT;109281;30116292;30225573;30260956;30370237
4675.230498477;4675.230596657;16;3902;3957;Chrome_IOThread;98180;8872939;8971119;8984127;9082307
4675.230618164;4675.230816013;18;3902;3902;chromium;197849;8813933;9011782;8971542;9169391
4675.230791767;4675.230897108;2;4144;4150;Chrome_ChildIOT;105341;337876;443217;447157;552498
4675.233207407;4675.233232951;20;49599;49599;kworker/20:1;25544;4699509;4725053;4720190;4745734
4675.233285010;4675.233493987;0;2376;2376;gnome-shell;208977;6737334;6946311;6888743;7097720
4675.233516775;4675.233570659;9;3959;3959;Xwayland;53884;7088290;7142174;7105593;7159477
4675.246171091;4675.246185231;23;16;16;rcu_preempt;14140;39999356;40013496;40015302;40029442
4675.245985659;4675.246320586;2;4144;4150;Chrome_ChildIOT;334927;15088551;15423478;15193892;15528819
4675.246331068;4675.246424465;14;48165;48169;Chrome_ChildIOT;93397;21197310;21290707;21266918;21360315
4675.246684322;4675.246758002;2;4144;4150;Chrome_ChildIOT;73680;363736;437416;698663;772343
4675.249865320;4675.250018328;2;4144;4150;Chrome_ChildIOT;153008;3107318;3260326;3180998;3334006
4675.251627719;4675.251715352;8;4140;4140;chromium;87633;25116942;25204575;25200485;25288118
4675.251745509;4675.251757699;21;308;308;kworker/u65:0;12190;95549278;95561468;95585759;95597949
4675.251780577;4675.251792582;13;48263;48263;kworker/u64:9;12005;23035569;23047574;23051847;23063852
4675.250543749;4675.251800983;0;2376;2376;gnome-shell;1257234;17049762;18306996;17258739;18515973
4675.251721383;4675.251805500;9;3959;3959;Xwayland;84117;18150724;18234841;18204608;18288725
4675.251767311;4675.251813537;8;4140;4140;chromium;46226;51959;98185;139592;185818
4675.251826706;4675.251846316;9;3959;3959;Xwayland;19610;21206;40816;105323;124933
4675.251844385;4675.251866232;8;4140;4140;chromium;21847;30848;52695;77074;98921
4675.251868419;4675.251886788;9;3959;3959;Xwayland;18369;22103;40472;41713;60082
4675.251884018;4675.251903416;8;4140;4140;chromium;19398;17786;37184;39633;59031
4675.251905398;4675.251924736;9;3959;3959;Xwayland;19338;18610;37948;36979;56317
4675.251921626;4675.252015311;8;4140;4140;chromium;93685;18210;111895;37608;131293
4675.252045086;4675.252197073;12;4140;4232;VizCompositorTh;151987;25841611;25993598;25923056;26075043
4675.252216256;4675.252286521;14;48165;48169;Chrome_ChildIOT;70265;5791791;5862056;5885188;5955453
4675.252341009;4675.252539151;20;48165;48171;Compositor;198142;27064123;27262265;27151388;27349530
4675.252563735;4675.252637833;17;4140;4230;Chrome_ChildIOT;74098;28170709;28244807;28263702;28337800
4675.252685207;4675.252789401;12;4140;4232;VizCompositorTh;104194;488134;592328;640121;744315
4675.254126674;4675.254142339;20;49599;49599;kworker/20:1;15665;20893723;20909388;20919267;20934932
4675.254138452;4675.254149505;23;16;16;rcu_preempt;11053;7953221;7964274;7967361;7978414
4675.254164370;4675.254214032;21;308;308;kworker/u65:0;49662;2406671;2456333;2418861;2468523
4675.256138282;4675.256168167;21;308;308;kworker/u65:0;29885;1924250;1954135;1973912;2003797
4675.256168167;4675.256201414;21;389;389;kworker/21:1H;33247;99939602;99972849;99971936;100005183
4675.256168700;4675.256353119;0;2376;2376;gnome-shell;184419;4367717;4552136;5624951;5809370
4675.258238797;4675.258646934;16;48165;48167;ThreadPoolForeg;408137;35032404;35440541;35245147;35653284
4675.260915447;4675.260980421;20;48165;48171;Compositor;64974;8376296;8441270;8574438;8639412
4675.262135365;4675.262142732;23;16;16;rcu_preempt;7367;7985860;7993227;7996913;8004280
4675.262336680;4675.262399660;20;48165;48171;Compositor;62980;1356259;1419239;1421233;1484213
4675.262441974;4675.262513431;16;3902;3957;Chrome_IOThread;71457;31845317;31916774;31943497;32014954
4675.262536990;4675.262641012;18;3902;3902;chromium;104022;31720977;31824999;31918826;32022848
4675.246453943;4675.262998909;11;48165;48165;chromium;16544966;22019888;38564854;22093721;38638687
4675.263054086;4675.263270088;20;48165;48171;Compositor;216002;654426;870428;717406;933408
4675.263183944;4675.263313605;11;48165;48165;chromium;129661;185035;314696;16730001;16859662
4675.263379835;4675.263414404;20;48165;48171;Compositor;34569;109747;144316;325749;360318
4675.263316366;4675.263448451;16;48165;48167;ThreadPoolForeg;132085;4669432;4801517;5077569;5209654
4675.263475435;4675.263714345;20;48165;48171;Compositor;238910;61031;299941;95600;334510
4675.263749357;4675.263805916;14;48165;48169;Chrome_ChildIOT;56559;11462836;11519395;11533101;11589660
4675.263849632;4675.263941333;17;4140;4230;Chrome_ChildIOT;91701;11211799;11303500;11285897;11377598
4675.263982466;4675.264032627;14;48165;48169;Chrome_ChildIOT;50161;176550;226711;233109;283270
4675.264050163;4675.264147799;20;48165;48171;Compositor;97636;335818;433454;574728;672364
4675.263951726;4675.264200197;8;4140;4140;chromium;248471;11936415;12184886;12030100;12278571
4675.264166473;4675.264212498;17;4140;4230;Chrome_ChildIOT;46025;225140;271165;316841;362866
4675.264181232;4675.264219831;11;48165;48165;chromium;38599;867627;906226;997288;1035887
4675.264426019;4675.264461469;14;48165;48169;Chrome_ChildIOT;35450;393392;428842;443553;479003
4675.264481002;4675.264512184;20;48165;48171;Compositor;31182;333203;364385;430839;462021
4675.264248447;4675.264535076;12;4140;4232;VizCompositorTh;286629;11459046;11745675;11563240;11849869
4675.264569654;4675.264604834;14;48165;48169;Chrome_ChildIOT;35180;108185;143365;143635;178815
4675.264628606;4675.264659231;20;48165;48171;Compositor;30625;116422;147047;147604;178229
4675.264541621;4675.264886753;8;4140;4140;chromium;345132;341424;686556;589895;935027
4675.264948485;4675.264970197;8;4140;4140;chromium;21712;61732;83444;406864;428576
4675.264859127;4675.265003422;9;3959;3959;Xwayland;144295;12934391;13078686;12953729;13098024
4675.265001296;4675.265012393;8;4140;4140;chromium;11097;31099;42196;52811;63908
4675.265013964;4675.265022972;9;3959;3959;Xwayland;9008;10542;19550;154837;163845
4675.265021987;4675.265031020;8;4140;4140;chromium;9033;9594;18627;20691;29724
4675.265032013;4675.265040690;9;3959;3959;Xwayland;8677;9041;17718;18049;26726
4675.265039433;4675.265095181;8;4140;4140;chromium;55748;8413;64161;17446;73194
4675.265192447;4675.265234408;12;4140;4232;VizCompositorTh;41961;657371;699332;944000;985961
4675.265193109;4675.265274076;0;2376;2376;gnome-shell;80967;8839990;8920957;9024409;9105376
4675.264607861;4675.266128523;31;50300;50300;perf;1520662;-1;-1;-1;-1
4675.266128523;4675.266155797;31;154;154;migration/31;27274;1108256995;1108284269;1108310765;1108338039
4675.266182221;4675.266189888;23;16;16;rcu_preempt;7667;4039489;4047156;4046856;4054523
4675.267593210;4675.267601716;20;49599;49599;kworker/20:1;8506;13450871;13459377;13466536;13475042
4675.266240708;4675.267676628;8;50300;50300;perf;1435920;112185;1548105;1632847;3068767
4675.272267339;4675.272292235;20;49599;49599;kworker/20:1;24896;4665623;4690519;4674129;4699025
4675.272339857;4675.272557469;0;2376;2376;gnome-shell;217612;7065781;7283393;7146748;7364360
4675.272578237;4675.272632969;9;3959;3959;Xwayland;54732;7537547;7592279;7546224;7600956
4675.274166722;4675.274182465;23;16;16;rcu_preempt;15743;7976834;7992577;7984501;8000244
4675.274990133;4675.275037880;13;7180;7180;kitty;47747;50105284;50153031;50145367;50193114
4675.284857159;4675.284869037;21;308;308;kworker/u65:0;11878;28688992;28700870;28718877;28730755
4675.283680810;4675.284892329;0;2376;2376;gnome-shell;1211519;11123341;12334860;11340953;12552472
4675.284913448;4675.284977972;9;3959;3959;Xwayland;64524;12280479;12345003;12335211;12399735
4675.285346418;4675.285483436;12;4140;4232;VizCompositorTh;137018;20112010;20249028;20153971;20290989
4675.285500655;4675.285574721;14;48165;48169;Chrome_ChildIOT;74066;20895821;20969887;20931001;21005067
4675.285629442;4675.285796161;20;48165;48171;Compositor;166719;20970211;21136930;21000836;21167555
4675.285828855;4675.285904390;17;4140;4230;Chrome_ChildIOT;75535;21616357;21691892;21662382;21737917
4675.285940263;4675.286048454;12;4140;4232;VizCompositorTh;108191;456827;565018;593845;702036
4675.286210858;4675.286311790;8;4140;4140;chromium;100932;21115677;21216609;21171425;21272357
4675.286315657;4675.286376914;9;3959;3959;Xwayland;61257;1337685;1398942;1402209;1463466
4675.286365099;4675.286403594;8;4140;4140;chromium;38495;53309;91804;154241;192736
4675.286405306;4675.286426521;9;3959;3959;Xwayland;21215;28392;49607;89649;110864
4675.286424938;4675.286446907;8;4140;4140;chromium;21969;21344;43313;59839;81808
4675.286449528;4675.286468689;9;3959;3959;Xwayland;19161;23007;42168;44222;63383
4675.286467337;4675.286487186;8;4140;4140;chromium;19849;20430;40279;42399;62248
4675.286489152;4675.286509288;9;3959;3959;Xwayland;20136;20463;40599;39624;59760
4675.286507846;4675.286601877;8;4140;4140;chromium;94031;20660;114691;40509;134540
4675.286626634;4675.286705421;12;4140;4232;VizCompositorTh;78787;578180;656967;686371;765158
4675.287091186;4675.287112087;20;49599;49599;kworker/20:1;20901;14798951;14819852;14823847;14844748
4675.287135639;4675.287182420;21;308;308;kworker/u65:0;46781;2266602;2313383;2278480;2325261
4675.289496313;4675.289532730;21;308;308;kworker/u65:0;36417;2313893;2350310;2360674;2397091
4675.289532730;4675.289567424;21;389;389;kworker/21:1H;34694;33331316;33366010;33364563;33399257
4675.289527305;4675.289714086;0;2376;2376;gnome-shell;186781;4634976;4821757;5846495;6033276
4675.295624200;4675.295922425;2;4144;4150;Chrome_ChildIOT;298225;45605872;45904097;45758880;46057105
4675.295933949;4675.296023135;14;48165;48169;Chrome_ChildIOT;89186;10359228;10448414;10433294;10522480
4675.296273135;4675.296343679;2;4144;4150;Chrome_ChildIOT;70544;350710;421254;648935;719479
4675.298199773;4675.298213539;23;16;16;rcu_preempt;13766;24017308;24031074;24033051;24046817
4675.299455605;4675.299608353;2;4144;4150;Chrome_ChildIOT;152748;3111926;3264674;3182470;3335218
4675.306150528;4675.306164727;23;16;16;rcu_preempt;14199;7936989;7951188;7950755;7964954
4675.306194802;4675.306211972;13;48263;48263;kworker/u64:9;17170;54402220;54419390;54414225;54431395
4675.306714487;4675.306735974;13;48263;48263;kworker/u64:9;21487;502515;524002;519685;541172
4675.310180320;4675.310194002;13;48263;48263;kworker/u64:9;13682;3444346;3458028;3465833;3479515
4675.310530823;4675.310546544;13;48263;48263;kworker/u64:9;15721;336821;352542;350503;366224
4675.310670387;4675.310747567;20;48165;48171;Compositor;77180;24874226;24951406;25040945;25118125
4675.311114527;4675.311138274;5;48165;48870;ThreadPoolForeg;23747;104249760;104273507;104666496;104690243
4675.311115201;4675.311138879;6;48165;48871;ThreadPoolForeg;23678;104218211;104241889;104685659;104709337
4675.311006722;4675.311148412;0;48165;48168;ThreadPoolForeg;141690;103755166;103896856;104361549;104503239
4675.311084683;4675.311175711;14;48165;48868;ThreadPoolForeg;91028;104188274;104279302;104797904;104888932
4675.311163791;4675.311183068;6;48165;48871;ThreadPoolForeg;19277;24912;44189;48590;67867
4675.311114027;4675.311184197;8;48165;48869;ThreadPoolForeg;70170;104292708;104362878;104334521;104404691
4675.311201862;4675.311206575;8;48165;48869;ThreadPoolForeg;4713;17665;22378;87835;92548
4675.311179830;4675.311206596;23;48165;48872;ThreadPoolForeg;26766;104181202;104207968;104327944;104354710
4675.311186873;4675.311218347;14;48165;48868;ThreadPoolForeg;31474;11162;42636;102190;133664
4675.311157383;4675.311222761;0;48165;48168;ThreadPoolForeg;65378;8971;74349;150661;216039
4675.311212977;4675.311228112;23;48165;48872;ThreadPoolForeg;15135;6381;21516;33147;48282
4675.311225720;4675.311232406;8;48165;48869;ThreadPoolForeg;6686;19145;25831;23858;30544
4675.311013172;4675.311367625;16;48165;48167;ThreadPoolForeg;354453;47564721;47919174;47696806;48051259
4675.311334462;4675.311377189;17;48165;48877;ThreadPoolForeg;42727;452003550;452046277;452140612;452183339
4675.311275681;4675.311397795;6;48165;48871;ThreadPoolForeg;122114;92613;214727;111890;234004
4675.311377651;4675.311427199;16;48165;48167;ThreadPoolForeg;49548;10026;59574;364479;414027
4675.311238086;4675.311434435;14;48165;48868;ThreadPoolForeg;196349;19739;216088;51213;247562
4675.311353758;4675.311437586;8;48165;48869;ThreadPoolForeg;83828;121352;205180;128038;211866
4675.311403456;4675.311445938;6;48165;48871;ThreadPoolForeg;42482;5661;48143;127775;170257
4675.311144766;4675.311455971;5;48165;48870;ThreadPoolForeg;311205;6492;317697;30239;341444
4675.311342199;4675.311496097;23;48165;48872;ThreadPoolForeg;153898;114087;267985;129222;283120
4675.311474901;4675.311509880;5;48165;48870;ThreadPoolForeg;34979;18930;53909;330135;365114
4675.296053839;4675.311615502;11;48165;48165;chromium;15561663;31834008;47395671;31872607;47434270
4675.311332887;4675.311842212;0;48165;48168;ThreadPoolForeg;509325;110126;619451;175504;684829
4675.312085306;4675.312125893;16;48165;48167;ThreadPoolForeg;40587;658107;698694;707655;748242
4675.313361291;4675.313426001;20;48165;48171;Compositor;64710;2613724;2678434;2690904;2755614
4675.313474583;4675.313540792;16;3902;3957;Chrome_IOThread;66209;50961152;51027361;51032609;51098818
4675.313564614;4675.313660907;18;3902;3902;chromium;96293;50923602;51019895;51027624;51123917
4675.311873511;4675.313979658;11;48165;48165;chromium;2106147;258009;2364156;15819672;17925819
4675.314114173;4675.314121254;23;16;16;rcu_preempt;7081;7949446;7956527;7963645;7970726
4675.314121254;4675.314133192;23;106;106;migration/23;11938;1158343028;1158354966;1158375976;1158387914
4675.314038294;4675.314253725;20;48165;48171;Compositor;215431;612293;827724;677003;892434
4675.314182919;4675.314308412;11;48165;48165;chromium;125493;203261;328754;2309408;2434901
4675.314367799;4675.314398449;20;48165;48171;Compositor;30650;114074;144724;329505;360155
